date,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2021-04-01,381.59,361.17,536.76,329.8,761.23,682.42,472.02,539.98,995.86,565.96,448.76,694.28,666.98,385.38,367.25,341.44,341.02,403.49,315.51,667.81,547.04,935.62,401.9,467.39,308.29,397.27,556.95,390.67,480.54,590.32,611.41,394.41,790.62,467.48,398.33,352.7,286.34,691.45,508.57,684.62,468.33,455.7,470.9,395.61,643.85,572.65,542.12,796.69,258.72,420.0,372.13
2021-05-01,381.59,361.17,536.76,329.8,761.23,682.42,472.02,539.98,995.86,565.96,448.76,694.28,666.98,385.38,367.25,341.44,341.02,403.49,315.51,667.81,547.04,935.62,401.9,467.39,308.29,397.27,556.95,390.67,480.54,590.32,611.41,394.41,790.62,467.48,398.33,352.7,286.34,691.45,508.57,684.62,468.33,455.7,470.9,395.61,643.85,572.65,542.12,796.69,258.72,420.0,372.13
2021-06-01,381.59,361.17,536.76,329.8,761.23,682.42,472.02,539.98,995.86,565.96,448.76,694.28,666.98,385.38,367.25,341.44,341.02,403.49,315.51,667.81,547.04,935.62,401.9,467.39,308.29,397.27,556.95,390.67,480.54,590.32,611.41,394.41,790.62,467.48,398.33,352.7,286.34,691.45,508.57,684.62,468.33,455.7,470.9,395.61,643.85,572.65,542.12,796.69,258.72,420.0,372.13
2021-07-01,403.25,377.2,581.25,348.66,800.89,722.89,497.53,565.45,1019.34,607.7,475.73,722.95,721.56,398.9,385.31,355.77,356.09,423.82,326.09,714.73,568.91,984.48,422.71,489.78,325.21,414.64,598.03,409.67,517.67,625.5,641.3,416.49,830.28,499.03,413.55,370.63,301.15,733.66,532.95,727.48,494.74,481.24,502.64,420.69,693.43,609.79,567.23,843.57,272.05,441.04,395.41
2021-08-01,403.25,377.2,581.25,348.66,800.89,722.89,497.53,565.45,1019.34,607.7,475.73,722.95,721.56,398.9,385.31,355.77,356.09,423.82,326.09,714.73,568.91,984.48,422.71,489.78,325.21,414.64,598.03,409.67,517.67,625.5,641.3,416.49,830.28,499.03,413.55,370.63,301.15,733.66,532.95,727.48,494.74,481.24,502.64,420.69,693.43,609.79,567.23,843.57,272.05,441.04,395.41
2021-09-01,403.25,377.2,581.25,348.66,800.89,722.89,497.53,565.45,1019.34,607.7,475.73,722.95,721.56,398.9,385.31,355.77,356.09,423.82,326.09,714.73,568.91,984.48,422.71,489.78,325.21,414.64,598.03,409.67,517.67,625.5,641.3,416.49,830.28,499.03,413.55,370.63,301.15,733.66,532.95,727.48,494.74,481.24,502.64,420.69,693.43,609.79,567.23,843.57,272.05,441.04,395.41
2021-10-01,419.53,381.8,610.76,363.55,833.31,743.31,507.72,585.26,1028.42,641.91,499.91,757.59,747.18,407.91,398.33,362.81,362.16,437.32,333.38,736.87,581.44,1006.97,431.95,498.17,334.45,426.64,624.93,418.98,540.18,644.7,661.85,431.19,849.0,521.44,421.83,379.24,310.37,753.37,544.44,747.61,517.67,498.73,528.56,437.9,719.35,628.44,580.69,871.44,279.15,450.75,408.68
2021-11-01,419.53,381.8,610.76,363.55,833.31,743.31,507.72,585.26,1028.42,641.91,499.91,757.59,747.18,407.91,398.33,362.81,362.16,437.32,333.38,736.87,581.44,1006.97,431.95,498.17,334.45,426.64,624.93,418.98,540.18,644.7,661.85,431.19,849.0,521.44,421.83,379.24,310.37,753.37,544.44,747.61,517.67,498.73,528.56,437.9,719.35,628.44,580.69,871.44,279.15,450.75,408.68
2021-12-01,419.53,381.8,610.76,363.55,833.31,743.31,507.72,585.26,1028.42,641.91,499.91,757.59,747.18,407.91,398.33,362.81,362.16,437.32,333.38,736.87,581.44,1006.97,431.95,498.17,334.45,426.64,624.93,418.98,540.18,644.7,661.85,431.19,849.0,521.44,421.83,379.24,310.37,753.37,544.44,747.61,517.67,498.73,528.56,437.9,719.35,628.44,580.69,871.44,279.15,450.75,408.68
2022-01-01,431.74,391.6,639.89,373.67,867.02,774.11,521.71,602.6,1053.34,678.13,524.64,795.97,770.04,418.73,409.74,370.45,374.1,449.23,341.62,762.14,597.26,1032.44,443.54,509.04,343.76,441.38,652.38,429.11,562.15,663.86,682.18,444.86,870.62,546.78,426.95,390.77,321.11,776.85,559.54,769.26,541.43,514.87,555.29,458.34,753.61,646.85,598.74,908.71,282.96,462.85,419.54
2022-02-01,431.74,391.6,639.89,373.67,867.02,774.11,521.71,602.6,1053.34,678.13,524.64,795.97,770.04,418.73,409.74,370.45,374.1,449.23,341.62,762.14,597.26,1032.44,443.54,509.04,343.76,441.38,652.38,429.11,562.15,663.86,682.18,444.86,870.62,546.78,426.95,390.77,321.11,776.85,559.54,769.26,541.43,514.87,555.29,458.34,753.61,646.85,598.74,908.71,282.96,462.85,419.54
2022-03-01,431.74,391.6,639.89,373.67,867.02,774.11,521.71,602.6,1053.34,678.13,524.64,795.97,770.04,418.73,409.74,370.45,374.1,449.23,341.62,762.14,597.26,1032.44,443.54,509.04,343.76,441.38,652.38,429.11,562.15,663.86,682.18,444.86,870.62,546.78,426.95,390.77,321.11,776.85,559.54,769.26,541.43,514.87,555.29,458.34,753.61,646.85,598.74,908.71,282.96,462.85,419.54
2022-04-01,455.67,415.23,687.78,396.75,919.84,831.58,552.43,637.49,1093.78,732.72,561.02,837.43,826.22,443.38,435.28,394.17,397.77,475.16,357.27,818.54,624.74,1098.06,471.17,540.9,358.12,469.73,699.62,460.13,601.39,710.14,727.0,468.34,919.05,590.82,449.11,415.97,338.8,819.83,588.29,823.97,576.76,549.99,597.71,489.48,811.16,691.47,637.06,970.67,296.91,496.49,441.83
2022-05-01,455.67,415.23,687.78,396.75,919.84,831.58,552.43,637.49,1093.78,732.72,561.02,837.43,826.22,443.38,435.28,394.17,397.77,475.16,357.27,818.54,624.74,1098.06,471.17,540.9,358.12,469.73,699.62,460.13,601.39,710.14,727.0,468.34,919.05,590.82,449.11,415.97,338.8,819.83,588.29,823.97,576.76,549.99,597.71,489.48,811.16,691.47,637.06,970.67,296.91,496.49,441.83
2022-06-01,455.67,415.23,687.78,396.75,919.84,831.58,552.43,637.49,1093.78,732.72,561.02,837.43,826.22,443.38,435.28,394.17,397.77,475.16,357.27,818.54,624.74,1098.06,471.17,540.9,358.12,469.73,699.62,460.13,601.39,710.14,727.0,468.34,919.05,590.82,449.11,415.97,338.8,819.83,588.29,823.97,576.76,549.99,597.71,489.48,811.16,691.47,637.06,970.67,296.91,496.49,441.83
2022-07-01,468.63,418.49,696.62,409.61,913.68,822.84,562.68,643.25,1081.71,761.25,576.83,887.01,828.5,448.13,443.92,401.57,402.73,483.8,358.83,835.71,625.65,1106.51,476.28,539.7,372.0,475.04,711.74,465.85,600.91,724.63,740.73,478.32,937.84,609.25,455.63,421.82,345.44,814.78,597.9,833.01,596.82,560.86,614.67,500.68,805.9,726.04,645.3,961.05,300.76,506.67,452.77
2022-08-01,468.63,418.49,696.62,409.61,913.68,822.84,562.68,643.25,1081.71,761.25,576.83,887.01,828.5,448.13,443.92,401.57,402.73,483.8,358.83,835.71,625.65,1106.51,476.28,539.7,372.0,475.04,711.74,465.85,600.91,724.63,740.73,478.32,937.84,609.25,455.63,421.82,345.44,814.78,597.9,833.01,596.82,560.86,614.67,500.68,805.9,726.04,645.3,961.05,300.76,506.67,452.77
2022-09-01,468.63,418.49,696.62,409.61,913.68,822.84,562.68,643.25,1081.71,761.25,576.83,887.01,828.5,448.13,443.92,401.57,402.73,483.8,358.83,835.71,625.65,1106.51,476.28,539.7,372.0,475.04,711.74,465.85,600.91,724.63,740.73,478.32,937.84,609.25,455.63,421.82,345.44,814.78,597.9,833.01,596.82,560.86,614.67,500.68,805.9,726.04,645.3,961.05,300.76,506.67,452.77
2022-10-01,468.11,414.53,670.79,409.31,888.19,803.61,560.33,650.98,1051.87,757.98,577.01,874.9,798.85,443.43,441.52,399.22,399.99,486.26,355.66,838.04,621.63,1091.65,470.07,530.58,372.9,473.55,712.69,463.01,582.84,721.6,740.03,483.03,933.21,606.54,457.91,417.03,349.0,791.82,597.29,820.44,601.37,560.83,611.74,494.28,779.77,708.52,642.75,930.3,298.81,504.65,451.68
2022-11-01,468.11,414.53,670.79,409.31,888.19,803.61,560.33,650.98,1051.87,757.98,577.01,874.9,798.85,443.43,441.52,399.22,399.99,486.26,355.66,838.04,621.63,1091.65,470.07,530.58,372.9,473.55,712.69,463.01,582.84,721.6,740.03,483.03,933.21,606.54,457.91,417.03,349.0,791.82,597.29,820.44,601.37,560.83,611.74,494.28,779.77,708.52,642.75,930.3,298.81,504.65,451.68
2022-12-01,468.11,414.53,670.79,409.31,888.19,803.61,560.33,650.98,1051.87,757.98,577.01,874.9,798.85,443.43,441.52,399.22,399.99,486.26,355.66,838.04,621.63,1091.65,470.07,530.58,372.9,473.55,712.69,463.01,582.84,721.6,740.03,483.03,933.21,606.54,457.91,417.03,349.0,791.82,597.29,820.44,601.37,560.83,611.74,494.28,779.77,708.52,642.75,930.3,298.81,504.65,451.68
2023-01-01,473.89,425.08,665.9,415.19,885.58,805.69,567.87,658.58,1040.04,760.96,582.3,849.55,798.6,447.98,444.61,402.89,401.48,491.67,355.03,850.78,627.56,1106.56,473.09,534.51,372.31,480.31,711.28,473.64,573.01,735.4,746.7,484.89,934.26,612.71,456.51,423.43,350.43,790.16,603.87,836.61,604.49,564.07,618.5,496.0,774.6,723.78,651.77,930.89,305.11,509.17,449.9
2023-02-01,473.89,425.08,665.9,415.19,885.58,805.69,567.87,658.58,1040.04,760.96,582.3,849.55,798.6,447.98,444.61,402.89,401.48,491.67,355.03,850.78,627.56,1106.56,473.09,534.51,372.31,480.31,711.28,473.64,573.01,735.4,746.7,484.89,934.26,612.71,456.51,423.43,350.43,790.16,603.87,836.61,604.49,564.07,618.5,496.0,774.6,723.78,651.77,930.89,305.11,509.17,449.9
2023-03-01,473.89,425.08,665.9,415.19,885.58,805.69,567.87,658.58,1040.04,760.96,582.3,849.55,798.6,447.98,444.61,402.89,401.48,491.67,355.03,850.78,627.56,1106.56,473.09,534.51,372.31,480.31,711.28,473.64,573.01,735.4,746.7,484.89,934.26,612.71,456.51,423.43,350.43,790.16,603.87,836.61,604.49,564.07,618.5,496.0,774.6,723.78,651.77,930.89,305.11,509.17,449.9
2023-04-01,482.25,434.59,676.59,426.52,907.07,826.64,597.12,667.02,1030.25,776.9,598.36,884.69,805.0,465.05,464.09,414.94,421.21,507.47,359.74,895.29,650.52,1144.65,496.24,556.37,377.41,499.1,740.5,490.15,580.82,767.18,779.66,496.17,969.25,631.3,469.9,442.2,359.81,808.99,621.69,873.79,622.6,577.57,632.85,501.14,790.41,767.97,674.58,956.25,304.19,534.63,461.52
2023-05-01,482.25,434.59,676.59,426.52,907.07,826.64,597.12,667.02,1030.25,776.9,598.36,884.69,805.0,465.05,464.09,414.94,421.21,507.47,359.74,895.29,650.52,1144.65,496.24,556.37,377.41,499.1,740.5,490.15,580.82,767.18,779.66,496.17,969.25,631.3,469.9,442.2,359.81,808.99,621.69,873.79,622.6,577.57,632.85,501.14,790.41,767.97,674.58,956.25,304.19,534.63,461.52
2023-06-01,482.25,434.59,676.59,426.52,907.07,826.64,597.12,667.02,1030.25,776.9,598.36,884.69,805.0,465.05,464.09,414.94,421.21,507.47,359.74,895.29,650.52,1144.65,496.24,556.37,377.41,499.1,740.5,490.15,580.82,767.18,779.66,496.17,969.25,631.3,469.9,442.2,359.81,808.99,621.69,873.79,622.6,577.57,632.85,501.14,790.41,767.97,674.58,956.25,304.19,534.63,461.52
2023-07-01,491.36,451.9,690.19,432.63,917.78,827.35,608.72,688.91,1034.53,793.94,607.92,864.0,821.15,476.42,470.67,422.61,428.69,511.59,357.61,921.98,657.6,1168.58,505.04,558.73,380.91,506.26,741.25,496.6,593.83,785.13,802.61,510.23,1002.21,643.92,476.01,449.85,364.55,813.96,634.03,900.81,641.79,588.98,638.8,506.88,796.05,797.88,683.81,960.98,317.41,550.77,472.91
2023-08-01,491.36,451.9,690.19,432.63,917.78,827.35,608.72,688.91,1034.53,793.94,607.92,864.0,821.15,476.42,470.67,422.61,428.69,511.59,357.61,921.98,657.6,1168.58,505.04,558.73,380.91,506.26,741.25,496.6,593.83,785.13,802.61,510.23,1002.21,643.92,476.01,449.85,364.55,813.96,634.03,900.81,641.79,588.98,638.8,506.88,796.05,797.88,683.81,960.98,317.41,550.77,472.91
2023-09-01,491.36,451.9,690.19,432.63,917.78,827.35,608.72,688.91,1034.53,793.94,607.92,864.0,821.15,476.42,470.67,422.61,428.69,511.59,357.61,921.98,657.6,1168.58,505.04,558.73,380.91,506.26,741.25,496.6,593.83,785.13,802.61,510.23,1002.21,643.92,476.01,449.85,364.55,813.96,634.03,900.81,641.79,588.98,638.8,506.88,796.05,797.88,683.81,960.98,317.41,550.77,472.91
2023-10-01,489.82,435.15,696.36,435.73,918.72,818.59,617.95,688.36,1019.13,793.18,610.82,790.82,813.47,479.02,473.43,423.39,428.99,515.73,356.16,908.16,653.97,1177.52,506.89,552.85,393.46,507.42,747.02,492.3,591.05,786.12,815.44,507.99,1003.45,644.26,473.91,452.18,364.07,801.46,635.28,903.92,646.98,591.01,644.3,503.89,790.43,779.87,684.91,953.66,320.07,551.22,464.9
2023-11-01,489.82,435.15,696.36,435.73,918.72,818.59,617.95,688.36,1019.13,793.18,610.82,790.82,813.47,479.02,473.43,423.39,428.99,515.73,356.16,908.16,653.97,1177.52,506.89,552.85,393.46,507.42,747.02,492.3,591.05,786.12,815.44,507.99,1003.45,644.26,473.91,452.18,364.07,801.46,635.28,903.92,646.98,591.01,644.3,503.89,790.43,779.87,684.91,953.66,320.07,551.22,464.9
2023-12-01,489.82,435.15,696.36,435.73,918.72,818.59,617.95,688.36,1019.13,793.18,610.82,790.82,813.47,479.02,473.43,423.39,428.99,515.73,356.16,908.16,653.97,1177.52,506.89,552.85,393.46,507.42,747.02,492.3,591.05,786.12,815.44,507.99,1003.45,644.26,473.91,452.18,364.07,801.46,635.28,903.92,646.98,591.01,644.3,503.89,790.43,779.87,684.91,953.66,320.07,551.22,464.9
2024-01-01,497.61,445.32,700.68,437.31,934.0,832.06,622.06,710.02,1039.89,803.69,620.07,899.46,838.35,486.28,476.63,426.92,439.68,522.0,361.84,929.01,667.8,1195.72,512.27,560.08,387.14,513.4,757.33,502.42,608.0,802.11,830.85,515.48,1014.01,655.6,478.08,457.27,372.36,813.22,645.13,921.66,653.09,598.8,654.77,510.5,799.8,796.7,698.7,970.41,319.79,558.41,469.81
2024-02-01,497.61,445.32,700.68,437.31,934.0,832.06,622.06,710.02,1039.89,803.69,620.07,899.46,838.35,486.28,476.63,426.92,439.68,522.0,361.84,929.01,667.8,1195.72,512.27,560.08,387.14,513.4,757.33,502.42,608.0,802.11,830.85,515.48,1014.01,655.6,478.08,457.27,372.36,813.22,645.13,921.66,653.09,598.8,654.77,510.5,799.8,796.7,698.7,970.41,319.79,558.41,469.81
2024-03-01,497.61,445.32,700.68,437.31,934.0,832.06,622.06,710.02,1039.89,803.69,620.07,899.46,838.35,486.28,476.63,426.92,439.68,522.0,361.84,929.01,667.8,1195.72,512.27,560.08,387.14,513.4,757.33,502.42,608.0,802.11,830.85,515.48,1014.01,655.6,478.08,457.27,372.36,813.22,645.13,921.66,653.09,598.8,654.77,510.5,799.8,796.7,698.7,970.41,319.79,558.41,469.81
2024-04-01,508.77,458.53,713.24,447.57,948.44,845.06,650.1,719.63,1063.14,811.22,631.69,895.05,838.14,502.22,491.29,438.06,448.93,539.46,363.3,958.15,683.65,1232.41,533.06,575.8,398.97,529.45,778.5,516.83,618.95,834.7,859.39,527.09,1052.36,670.53,488.02,476.04,374.81,830.52,665.64,953.73,670.03,606.66,666.04,516.7,819.17,838.62,722.1,997.45,334.01,576.83,484.25
2024-05-01,508.77,458.53,713.24,447.57,948.44,845.06,650.1,719.63,1063.14,811.22,631.69,895.05,838.14,502.22,491.29,438.06,448.93,539.46,363.3,958.15,683.65,1232.41,533.06,575.8,398.97,529.45,778.5,516.83,618.95,834.7,859.39,527.09,1052.36,670.53,488.02,476.04,374.81,830.52,665.64,953.73,670.03,606.66,666.04,516.7,819.17,838.62,722.1,997.45,334.01,576.83,484.25
2024-06-01,508.77,458.53,713.24,447.57,948.44,845.06,650.1,719.63,1063.14,811.22,631.69,895.05,838.14,502.22,491.29,438.06,448.93,539.46,363.3,958.15,683.65,1232.41,533.06,575.8,398.97,529.45,778.5,516.83,618.95,834.7,859.39,527.09,1052.36,670.53,488.02,476.04,374.81,830.52,665.64,953.73,670.03,606.66,666.04,516.7,819.17,838.62,722.1,997.45,334.01,576.83,484.25
2024-07-01,515.29,463.51,718.34,456.84,957.91,847.69,664.64,728.65,1046.92,815.37,638.62,918.37,896.34,510.96,499.3,443.65,452.01,546.29,363.06,971.7,689.58,1240.86,540.81,580.65,408.7,533.32,775.81,517.54,622.52,843.42,873.77,533.12,1073.49,676.47,498.57,481.53,381.21,830.32,674.26,973.15,676.88,610.33,672.91,518.39,826.81,843.74,727.24,1003.4,336.34,586.29,489.52
2024-08-01,515.29,463.51,718.34,456.84,957.91,847.69,664.64,728.65,1046.92,815.37,638.62,918.37,896.34,510.96,499.3,443.65,452.01,546.29,363.06,971.7,689.58,1240.86,540.81,580.65,408.7,533.32,775.81,517.54,622.52,843.42,873.77,533.12,1073.49,676.47,498.57,481.53,381.21,830.32,674.26,973.15,676.88,610.33,672.91,518.39,826.81,843.74,727.24,1003.4,336.34,586.29,489.52
2024-09-01,515.29,463.51,718.34,456.84,957.91,847.69,664.64,728.65,1046.92,815.37,638.62,918.37,896.34,510.96,499.3,443.65,452.01,546.29,363.06,971.7,689.58,1240.86,540.81,580.65,408.7,533.32,775.81,517.54,622.52,843.42,873.77,533.12,1073.49,676.47,498.57,481.53,381.21,830.32,674.26,973.15,676.88,610.33,672.91,518.39,826.81,843.74,727.24,1003.4,336.34,586.29,489.52
2024-10-01,520.84,459.6,719.28,457.9,960.9,848.05,669.81,730.32,1042.2,823.3,641.12,868.92,856.7,513.09,503.52,442.25,455.68,549.94,364.78,977.19,696.1,1249.97,540.88,580.63,407.39,537.67,790.54,523.27,628.48,844.83,885.8,538.25,1082.46,680.2,498.16,485.07,384.18,829.8,676.21,981.74,685.32,614.93,679.24,522.06,829.89,849.11,733.64,1001.2,343.46,587.06,492.28
2024-11-01,520.84,459.6,719.28,457.9,960.9,848.05,669.81,730.32,1042.2,823.3,641.12,868.92,856.7,513.09,503.52,442.25,455.68,549.94,364.78,977.19,696.1,1249.97,540.88,580.63,407.39,537.67,790.54,523.27,628.48,844.83,885.8,538.25,1082.46,680.2,498.16,485.07,384.18,829.8,676.21,981.74,685.32,614.93,679.24,522.06,829.89,849.11,733.64,1001.2,343.46,587.06,492.28
2024-12-01,520.84,459.6,719.28,457.9,960.9,848.05,669.81,730.32,1042.2,823.3,641.12,868.92,856.7,513.09,503.52,442.25,455.68,549.94,364.78,977.19,696.1,1249.97,540.88,580.63,407.39,537.67,790.54,523.27,628.48,844.83,885.8,538.25,1082.46,680.2,498.16,485.07,384.18,829.8,676.21,981.74,685.32,614.93,679.24,522.06,829.89,849.11,733.64,1001.2,343.46,587.06,492.28
2025-01-01,520.26,460.33,719.69,462.85,962.29,850.93,676.43,740.07,1055.28,815.16,648.64,926.79,869.48,521.58,509.6,445.13,465.15,556.67,367.17,988.98,697.84,1262.23,547.58,582.9,413.1,544.63,796.53,523.68,634.03,859.45,901.24,540.7,1092.27,687.41,504.17,491.21,386.26,834.74,687.65,1001.32,693.99,618.52,681.22,524.34,834.39,856.56,741.57,1015.8,343.81,598.73,501.84
2025-02-01,520.26,460.33,719.69,462.85,962.29,850.93,676.43,740.07,1055.28,815.16,648.64,926.79,869.48,521.58,509.6,445.13,465.15,556.67,367.17,988.98,697.84,1262.23,547.58,582.9,413.1,544.63,796.53,523.68,634.03,859.45,901.24,540.7,1092.27,687.41,504.17,491.21,386.26,834.74,687.65,1001.32,693.99,618.52,681.22,524.34,834.39,856.56,741.57,1015.8,343.81,598.73,501.84
2025-03-01,520.26,460.33,719.69,462.85,962.29,850.93,676.43,740.07,1055.28,815.16,648.64,926.79,869.48,521.58,509.6,445.13,465.15,556.67,367.17,988.98,697.84,1262.23,547.58,582.9,413.1,544.63,796.53,523.68,634.03,859.45,901.24,540.7,1092.27,687.41,504.17,491.21,386.26,834.74,687.65,1001.32,693.99,618.52,681.22,524.34,834.39,856.56,741.57,1015.8,343.81,598.73,501.84
2025-04-01,531.19,483.05,727.7,466.85,970.7,855.85,698.63,750.61,1047.55,820.47,653.91,917.82,873.78,535.59,516.61,456.78,469.96,563.56,373.46,1014.46,710.93,1290.09,561.18,597.1,415.66,554.54,801.55,535.09,638.33,882.45,919.92,552.46,1129.01,694.28,515.64,502.51,392.07,845.57,703.41,1018.37,698.87,631.48,691.43,526.32,846.86,864.36,755.55,1028.85,344.72,614.07,509.91
2025-05-01,531.19,483.05,727.7,466.85,970.7,855.85,698.63,750.61,1047.55,820.47,653.91,917.82,873.78,535.59,516.61,456.78,469.96,563.56,373.46,1014.46,710.93,1290.09,561.18,597.1,415.66,554.54,801.55,535.09,638.33,882.45,919.92,552.46,1129.01,694.28,515.64,502.51,392.07,845.57,703.41,1018.37,698.87,631.48,691.43,526.32,846.86,864.36,755.55,1028.85,344.72,614.07,509.91
2025-06-01,531.19,483.05,727.7,466.85,970.7,855.85,698.63,750.61,1047.55,820.47,653.91,917.82,873.78,535.59,516.61,456.78,469.96,563.56,373.46,1014.46,710.93,1290.09,561.18,597.1,415.66,554.54,801.55,535.09,638.33,882.45,919.92,552.46,1129.01,694.28,515.64,502.51,392.07,845.57,703.41,1018.37,698.87,631.48,691.43,526.32,846.86,864.36,755.55,1028.85,344.72,614.07,509.91
2025-07-01,530.97,476.41,727.66,472.32,968.85,854.61,708.5,760.89,1065.43,816.33,656.29,923.44,878.52,543.12,522.04,458.46,473.57,571.54,373.5,1023.59,712.24,1295.18,568.45,600.51,419.81,557.63,811.2,540.89,637.5,888.64,927.85,552.75,1147.77,697.66,527.16,507.11,390.26,845.4,710.43,1022.1,708.35,633.93,697.7,526.74,849.29,870.41,759.37,1023.71,355.42,620.76,510.04
2025-08-01,530.97,476.41,727.66,472.32,968.85,854.61,708.5,760.89,1065.43,816.33,656.29,923.44,878.52,543.12,522.04,458.46,473.57,571.54,373.5,1023.59,712.24,1295.18,568.45,600.51,419.81,557.63,811.2,540.89,637.5,888.64,927.85,552.75,1147.77,697.66,527.16,507.11,390.26,845.4,710.43,1022.1,708.35,633.93,697.7,526.74,849.29,870.41,759.37,1023.71,355.42,620.76,510.04
2025-09-01,530.97,476.41,727.66,472.32,968.85,854.61,708.5,760.89,1065.43,816.33,656.29,923.44,878.52,543.12,522.04,458.46,473.57,571.54,373.5,1023.59,712.24,1295.18,568.45,600.51,419.81,557.63,811.2,540.89,637.5,888.64,927.85,552.75,1147.77,697.66,527.16,507.11,390.26,845.4,710.43,1022.1,708.35,633.93,697.7,526.74,849.29,870.41,759.37,1023.71,355.42,620.76,510.04
2025-10-01,539.17,486.73,731.53,476.18,972.44,859.33,708.82,770.04,1073.96,823.56,659.78,930.78,873.87,545.83,525.79,460.03,474.76,574.69,379.46,1031.02,715.91,1303.96,570.97,599.8,425.13,559.57,806.49,541.9,638.5,892.33,939.31,553.22,1150.44,701.92,522.47,509.81,397.06,846.32,713.64,1034.01,710.79,637.83,700.01,527.87,854.23,889.76,764.26,1029.58,359.57,621.27,511.39
